"movieId","provider_id","provider_name","type"
527,2,"Apple iTunes","buy"
528,,,"buy"
529,,,"buy"
530,,,"buy"
531,3,"Google Play Movies","buy"
532,,,"buy"
533,,,"buy"
534,,,"buy"
535,,,"buy"
536,,,"buy"
537,,,"buy"
538,2,"Apple iTunes","buy"
539,2,"Apple iTunes","buy"
539,3,"Google Play Movies","buy"
540,,,"buy"
541,3,"Google Play Movies","buy"
542,,,"buy"
543,2,"Apple iTunes","buy"
543,3,"Google Play Movies","buy"
544,2,"Apple iTunes","buy"
544,3,"Google Play Movies","buy"
546,,,"buy"
547,,,"buy"
548,,,"buy"
549,,,"buy"
550,,,"buy"
551,3,"Google Play Movies","buy"
552,3,"Google Play Movies","buy"
553,,,"buy"
554,,,"buy"
555,,,"buy"
556,,,"buy"
558,,,"buy"
559,,,"buy"
560,,,"buy"
561,,,"buy"
562,,,"buy"
563,,,"buy"
564,3,"Google Play Movies","buy"
565,,,"buy"
566,,,"buy"
567,3,"Google Play Movies","buy"
568,,,"buy"
569,2,"Apple iTunes","buy"
569,3,"Google Play Movies","buy"
570,,,"buy"
571,,,"buy"
572,,,"buy"
573,,,"buy"
574,,,"buy"
575,3,"Google Play Movies","buy"
576,,,"buy"
577,,,"buy"
579,,,"buy"
580,,,"buy"
581,,,"buy"
582,,,"buy"
583,,,"buy"
584,,,"buy"
585,3,"Google Play Movies","buy"
586,3,"Google Play Movies","buy"
587,2,"Apple iTunes","buy"
587,3,"Google Play Movies","buy"
588,3,"Google Play Movies","buy"
589,2,"Apple iTunes","buy"
590,,,"buy"
591,,,"buy"
592,2,"Apple iTunes","buy"
592,3,"Google Play Movies","buy"
593,2,"Apple iTunes","buy"
593,3,"Google Play Movies","buy"
594,,,"buy"
595,,,"buy"
596,3,"Google Play Movies","buy"
597,3,"Google Play Movies","buy"
598,,,"buy"
599,,,"buy"
600,,,"buy"
601,,,"buy"
602,,,"buy"
603,,,"buy"
604,,,"buy"
605,,,"buy"
606,,,"buy"
607,,,"buy"
608,2,"Apple iTunes","buy"
608,3,"Google Play Movies","buy"
609,3,"Google Play Movies","buy"
610,2,"Apple iTunes","buy"
610,3,"Google Play Movies","buy"
611,,,"buy"
612,,,"buy"
613,,,"buy"
614,,,"buy"
615,,,"buy"
616,,,"buy"
617,3,"Google Play Movies","buy"
618,,,"buy"
619,,,"buy"
620,,,"buy"
621,,,"buy"
623,,,"buy"
625,,,"buy"
626,,,"buy"
627,,,"buy"
628,2,"Apple iTunes","buy"
628,3,"Google Play Movies","buy"
629,,,"buy"
630,,,"buy"
631,2,"Apple iTunes","buy"
631,3,"Google Play Movies","buy"
632,,,"buy"
633,,,"buy"
634,,,"buy"
635,,,"buy"
636,,,"buy"
637,2,"Apple iTunes","buy"
638,,,"buy"
639,,,"buy"
640,,,"buy"
641,,,"buy"
642,,,"buy"
643,,,"buy"
644,,,"buy"
645,,,"buy"
647,3,"Google Play Movies","buy"
648,2,"Apple iTunes","buy"
648,3,"Google Play Movies","buy"
649,,,"buy"
650,,,"buy"
651,,,"buy"
652,,,"buy"
653,2,"Apple iTunes","buy"
653,3,"Google Play Movies","buy"
654,,,"buy"
655,,,"buy"
656,,,"buy"
657,,,"buy"
658,,,"buy"
659,2,"Apple iTunes","buy"
660,,,"buy"
661,,,"buy"
662,2,"Apple iTunes","buy"
663,,,"buy"
664,,,"buy"
665,,,"buy"
666,,,"buy"
667,,,"buy"
668,,,"buy"
670,,,"buy"
671,,,"buy"
672,,,"buy"
673,2,"Apple iTunes","buy"
673,3,"Google Play Movies","buy"
674,3,"Google Play Movies","buy"
675,,,"buy"
676,,,"buy"
678,,,"buy"
679,,,"buy"
680,,,"buy"
681,,,"buy"
682,,,"buy"
683,,,"buy"
684,,,"buy"
685,,,"buy"
687,,,"buy"
688,,,"buy"
690,,,"buy"
691,2,"Apple iTunes","buy"
692,,,"buy"
693,,,"buy"
694,,,"buy"
695,,,"buy"
696,,,"buy"
697,,,"buy"
698,,,"buy"
699,,,"buy"
700,,,"buy"
701,,,"buy"
702,,,"buy"
703,,,"buy"
704,,,"buy"
705,,,"buy"
706,,,"buy"
707,,,"buy"
708,,,"buy"
709,3,"Google Play Movies","buy"
710,,,"buy"
711,,,"buy"
712,,,"buy"
713,,,"buy"
714,,,"buy"
715,,,"buy"
716,,,"buy"
717,,,"buy"
718,,,"buy"
719,2,"Apple iTunes","buy"
720,,,"buy"
721,,,"buy"
722,,,"buy"
723,,,"buy"
724,2,"Apple iTunes","buy"
724,3,"Google Play Movies","buy"
725,,,"buy"
726,,,"buy"
727,,,"buy"
728,,,"buy"
729,,,"buy"
730,,,"buy"
731,,,"buy"
732,,,"buy"
733,3,"Google Play Movies","buy"
734,,,"buy"
735,,,"buy"
736,2,"Apple iTunes","buy"
737,2,"Apple iTunes","buy"
738,,,"buy"
739,,,"buy"
741,2,"Apple iTunes","buy"
742,2,"Apple iTunes","buy"
742,3,"Google Play Movies","buy"
743,,,"buy"
744,,,"buy"
745,,,"buy"
746,,,"buy"
747,,,"buy"
748,3,"Google Play Movies","buy"
749,,,"buy"
750,2,"Apple iTunes","buy"
751,,,"buy"
752,,,"buy"
753,,,"buy"
754,,,"buy"
755,,,"buy"
756,,,"buy"
757,,,"buy"
758,,,"buy"
759,,,"buy"
760,,,"buy"
761,3,"Google Play Movies","buy"
762,2,"Apple iTunes","buy"
762,3,"Google Play Movies","buy"
763,,,"buy"
764,,,"buy"
765,,,"buy"
766,,,"buy"
767,,,"buy"
768,,,"buy"
769,,,"buy"
770,,,"buy"
771,,,"buy"
772,,,"buy"
773,,,"buy"
774,,,"buy"
775,,,"buy"
776,,,"buy"
777,,,"buy"
778,,,"buy"
779,,,"buy"
780,3,"Google Play Movies","buy"
781,,,"buy"
782,,,"buy"
783,3,"Google Play Movies","buy"
784,2,"Apple iTunes","buy"
784,3,"Google Play Movies","buy"
785,,,"buy"
786,,,"buy"
787,,,"buy"
788,3,"Google Play Movies","buy"
789,,,"buy"
790,,,"buy"
791,,,"buy"
792,,,"buy"
793,,,"buy"
794,,,"buy"
795,,,"buy"
796,,,"buy"
797,,,"buy"
798,2,"Apple iTunes","buy"
798,3,"Google Play Movies","buy"
799,2,"Apple iTunes","buy"
799,3,"Google Play Movies","buy"
800,,,"buy"
801,3,"Google Play Movies","buy"
802,,,"buy"
803,,,"buy"
804,,,"buy"
805,3,"Google Play Movies","buy"
806,,,"buy"
807,,,"buy"
808,2,"Apple iTunes","buy"
809,,,"buy"
810,,,"buy"
812,,,"buy"
813,,,"buy"
814,,,"buy"
815,,,"buy"
816,,,"buy"
818,3,"Google Play Movies","buy"
819,,,"buy"
820,,,"buy"
821,,,"buy"
822,,,"buy"
823,,,"buy"
824,,,"buy"
825,,,"buy"
826,,,"buy"
827,,,"buy"
828,,,"buy"
829,2,"Apple iTunes","buy"
830,2,"Apple iTunes","buy"
830,3,"Google Play Movies","buy"
831,,,"buy"
832,,,"buy"
833,,,"buy"
834,,,"buy"
835,,,"buy"
836,3,"Google Play Movies","buy"
837,2,"Apple iTunes","buy"
837,3,"Google Play Movies","buy"
838,,,"buy"
839,,,"buy"
840,,,"buy"
841,,,"buy"
842,2,"Apple iTunes","buy"
843,,,"buy"
844,,,"buy"
845,,,"buy"
846,,,"buy"
847,,,"buy"
848,,,"buy"
849,2,"Apple iTunes","buy"
849,3,"Google Play Movies","buy"
850,,,"buy"
851,,,"buy"
852,2,"Apple iTunes","buy"
852,3,"Google Play Movies","buy"
853,,,"buy"
854,,,"buy"
855,,,"buy"
856,,,"buy"
857,,,"buy"
858,2,"Apple iTunes","buy"
858,3,"Google Play Movies","buy"
859,,,"buy"
860,,,"buy"
861,,,"buy"
862,,,"buy"
864,,,"buy"
865,,,"buy"
866,2,"Apple iTunes","buy"
867,,,"buy"
868,,,"buy"
869,,,"buy"
870,,,"buy"
871,,,"buy"
872,,,"buy"
873,,,"buy"
874,,,"buy"
875,,,"buy"
876,,,"buy"
877,,,"buy"
878,,,"buy"
879,,,"buy"
880,,,"buy"
881,,,"buy"
882,2,"Apple iTunes","buy"
882,3,"Google Play Movies","buy"
884,,,"buy"
885,,,"buy"
886,,,"buy"
887,,,"buy"
889,,,"buy"
890,,,"buy"
891,,,"buy"
892,2,"Apple iTunes","buy"
892,3,"Google Play Movies","buy"
893,,,"buy"
894,,,"buy"
895,,,"buy"
896,,,"buy"
897,,,"buy"
898,3,"Google Play Movies","buy"
899,2,"Apple iTunes","buy"
899,3,"Google Play Movies","buy"
900,2,"Apple iTunes","buy"
900,3,"Google Play Movies","buy"
901,2,"Apple iTunes","buy"
901,3,"Google Play Movies","buy"
902,2,"Apple iTunes","buy"
902,3,"Google Play Movies","buy"
903,2,"Apple iTunes","buy"
903,3,"Google Play Movies","buy"
904,2,"Apple iTunes","buy"
904,3,"Google Play Movies","buy"
905,2,"Apple iTunes","buy"
906,2,"Apple iTunes","buy"
907,,,"buy"
908,2,"Apple iTunes","buy"
908,3,"Google Play Movies","buy"
909,2,"Apple iTunes","buy"
909,3,"Google Play Movies","buy"
910,3,"Google Play Movies","buy"
911,2,"Apple iTunes","buy"
911,3,"Google Play Movies","buy"
912,2,"Apple iTunes","buy"
912,3,"Google Play Movies","buy"
913,,,"buy"
914,2,"Apple iTunes","buy"
914,3,"Google Play Movies","buy"
915,2,"Apple iTunes","buy"
915,3,"Google Play Movies","buy"
916,2,"Apple iTunes","buy"
916,3,"Google Play Movies","buy"
917,,,"buy"
918,2,"Apple iTunes","buy"
918,3,"Google Play Movies","buy"
919,2,"Apple iTunes","buy"
919,3,"Google Play Movies","buy"
920,2,"Apple iTunes","buy"
920,3,"Google Play Movies","buy"
921,2,"Apple iTunes","buy"
922,2,"Apple iTunes","buy"
922,3,"Google Play Movies","buy"
923,2,"Apple iTunes","buy"
923,3,"Google Play Movies","buy"
924,2,"Apple iTunes","buy"
924,3,"Google Play Movies","buy"
925,,,"buy"
926,,,"buy"
927,,,"buy"
