"movieId","provider_id","provider_name","type"
801,,,"flatrate"
802,619,"Star Plus","flatrate"
803,,,"flatrate"
804,,,"flatrate"
805,119,"Amazon Prime Video","flatrate"
805,339,"Movistar Play","flatrate"
806,,,"flatrate"
807,,,"flatrate"
808,,,"flatrate"
809,,,"flatrate"
810,,,"flatrate"
812,,,"flatrate"
813,,,"flatrate"
814,,,"flatrate"
815,,,"flatrate"
816,,,"flatrate"
818,,,"flatrate"
819,,,"flatrate"
820,,,"flatrate"
821,,,"flatrate"
822,,,"flatrate"
823,11,"Mubi","flatrate"
824,,,"flatrate"
825,,,"flatrate"
826,,,"flatrate"
827,,,"flatrate"
828,,,"flatrate"
829,,,"flatrate"
830,,,"flatrate"
831,,,"flatrate"
832,8,"Netflix","flatrate"
832,119,"Amazon Prime Video","flatrate"
832,384,"HBO Max","flatrate"
833,,,"flatrate"
834,,,"flatrate"
835,,,"flatrate"
836,619,"Star Plus","flatrate"
837,8,"Netflix","flatrate"
838,,,"flatrate"
839,,,"flatrate"
840,,,"flatrate"
841,,,"flatrate"
842,,,"flatrate"
843,,,"flatrate"
844,,,"flatrate"
845,,,"flatrate"
846,,,"flatrate"
847,,,"flatrate"
848,,,"flatrate"
849,,,"flatrate"
850,,,"flatrate"
851,,,"flatrate"
852,384,"HBO Max","flatrate"
852,339,"Movistar Play","flatrate"
852,31,"HBO Go","flatrate"
853,,,"flatrate"
854,,,"flatrate"
855,,,"flatrate"
856,,,"flatrate"
857,,,"flatrate"
858,531,"Paramount Plus","flatrate"
859,,,"flatrate"
860,,,"flatrate"
861,,,"flatrate"
862,,,"flatrate"
864,,,"flatrate"
865,,,"flatrate"
866,,,"flatrate"
867,,,"flatrate"
868,,,"flatrate"
869,,,"flatrate"
870,,,"flatrate"
871,,,"flatrate"
872,,,"flatrate"
873,,,"flatrate"
874,,,"flatrate"
875,,,"flatrate"
876,,,"flatrate"
877,,,"flatrate"
878,,,"flatrate"
879,,,"flatrate"
880,,,"flatrate"
881,337,"Disney Plus","flatrate"
881,339,"Movistar Play","flatrate"
882,,,"flatrate"
884,,,"flatrate"
885,,,"flatrate"
886,,,"flatrate"
887,,,"flatrate"
889,,,"flatrate"
890,,,"flatrate"
891,,,"flatrate"
892,,,"flatrate"
893,,,"flatrate"
894,,,"flatrate"
895,,,"flatrate"
896,,,"flatrate"
897,,,"flatrate"
898,,,"flatrate"
899,384,"HBO Max","flatrate"
900,384,"HBO Max","flatrate"
901,,,"flatrate"
902,,,"flatrate"
903,384,"HBO Max","flatrate"
903,339,"Movistar Play","flatrate"
903,31,"HBO Go","flatrate"
904,384,"HBO Max","flatrate"
905,384,"HBO Max","flatrate"
905,339,"Movistar Play","flatrate"
905,31,"HBO Go","flatrate"
906,,,"flatrate"
907,,,"flatrate"
908,384,"HBO Max","flatrate"
909,,,"flatrate"
910,,,"flatrate"
911,445,"Classix","flatrate"
912,384,"HBO Max","flatrate"
913,384,"HBO Max","flatrate"
914,,,"flatrate"
915,,,"flatrate"
916,,,"flatrate"
917,445,"Classix","flatrate"
918,,,"flatrate"
919,384,"HBO Max","flatrate"
920,384,"HBO Max","flatrate"
921,,,"flatrate"
922,,,"flatrate"
923,384,"HBO Max","flatrate"
924,384,"HBO Max","flatrate"
924,31,"HBO Go","flatrate"
925,,,"flatrate"
926,,,"flatrate"
927,,,"flatrate"
928,,,"flatrate"
929,,,"flatrate"
930,,,"flatrate"
931,,,"flatrate"
932,619,"Star Plus","flatrate"
933,,,"flatrate"
934,,,"flatrate"
935,,,"flatrate"
936,,,"flatrate"
937,,,"flatrate"
938,,,"flatrate"
939,,,"flatrate"
940,,,"flatrate"
941,,,"flatrate"
942,619,"Star Plus","flatrate"
943,,,"flatrate"
944,,,"flatrate"
945,,,"flatrate"
946,,,"flatrate"
947,445,"Classix","flatrate"
948,,,"flatrate"
949,384,"HBO Max","flatrate"
950,,,"flatrate"
951,445,"Classix","flatrate"
952,,,"flatrate"
953,,,"flatrate"
954,,,"flatrate"
955,384,"HBO Max","flatrate"
956,167,"Claro video","flatrate"
956,445,"Classix","flatrate"
957,,,"flatrate"
958,,,"flatrate"
959,445,"Classix","flatrate"
960,445,"Classix","flatrate"
961,445,"Classix","flatrate"
962,445,"Classix","flatrate"
963,445,"Classix","flatrate"
964,445,"Classix","flatrate"
965,,,"flatrate"
966,,,"flatrate"
967,,,"flatrate"
968,11,"Mubi","flatrate"
968,445,"Classix","flatrate"
969,,,"flatrate"
970,445,"Classix","flatrate"
971,,,"flatrate"
972,167,"Claro video","flatrate"
